model,date,position,executed_position,strategy_return,equity,drawdown
lightgbm,2025/01/17,1.0,1.0,-0.005173354657099671,101365.31705215255,-0.005173354657099671
lightgbm,2025/01/20,0.9251509174586094,1.0,0.017091603281457424,103097.8128377071,0.0
lightgbm,2025/01/21,0.7859020310633213,0.9251509174586094,-0.010431089253434687,102022.39035016307,-0.010431089253434722
lightgbm,2025/01/22,1.0,0.7859020310633213,-0.008535539257556044,101151.57423217956,-0.018877593539168847
lightgbm,2025/01/23,1.0,1.0,0.002743652743652847,101429.09902634646,-0.016185734356823467
lightgbm,2025/01/24,1.0,1.0,0.009125930765984558,102354.73396171711,-0.007207513481975791
lightgbm,2025/01/27,1.0,1.0,-0.0007581132961200776,102277.13747697989,-0.007960162666293291
lightgbm,2025/02/05,1.0,1.0,0.022339460440201186,104561.95354358389,0.0
lightgbm,2025/02/06,1.0,1.0,0.014908226594480434,106120.78684017317,0.0
lightgbm,2025/02/07,1.0,1.0,0.010726134870347126,107259.05271236823,0.0
lightgbm,2025/02/10,1.0,1.0,0.025838209965063363,110030.43463700419,0.0
lightgbm,2025/02/11,1.0,1.0,-0.0015334305426236705,109861.71060791366,-0.0015334305426235595
lightgbm,2025/02/12,1.0,1.0,0.004069454708150566,110308.78786339251,0.0
lightgbm,2025/02/13,1.0,1.0,-0.01274968019406153,108902.38609553968,-0.01274968019406153
lightgbm,2025/02/14,1.0,1.0,0.0013591366439467123,109050.39931909538,-0.011407872107665029
lightgbm,2025/02/17,1.0,1.0,0.025760691205964026,111859.61298184167,0.0
lightgbm,2025/02/18,1.0,1.0,-0.024294146544977857,109142.07915159628,-0.02429414654497808
lightgbm,2025/02/19,1.0,1.0,0.02056998856379466,111387.13047157339,-0.0042238882977807535
lightgbm,2025/02/20,1.0,1.0,0.012465106131900106,112775.58287462934,0.0
lightgbm,2025/02/21,1.0,1.0,-0.0032811451686362014,112405.54981574012,-0.0032811451686362014
lightgbm,2025/02/24,0.9205656135368594,1.0,0.012104045163541022,113766.1116673425,0.0
lightgbm,2025/02/25,0.8696528886523562,0.9205656135368594,-0.0032511765535210057,113396.23795250438,-0.003251176553521029
lightgbm,2025/02/26,0.8171394799054372,0.8696528886523562,0.012657361554926748,114831.53513523773,0.0
lightgbm,2025/02/27,0.8391104022682969,0.8171394799054372,-0.0013596069627071598,114675.40938052951,-0.001359606962707205
lightgbm,2025/02/28,1.0,0.8391104022682969,-0.02155652925636329,112203.40556323269,-0.022886827811801624
lightgbm,2025/03/03,1.0,1.0,0.0067978851024126374,112966.15142235096,-0.016244524735212318
lightgbm,2025/03/04,1.0,1.0,0.016752476218495627,114858.61418754885,0.0
lightgbm,2025/03/05,1.0,1.0,-0.004031703853026092,114395.53827017568,-0.004031703853026092
lightgbm,2025/03/06,1.0,1.0,0.016790100740604608,116316.2508820076,0.0
lightgbm,2025/03/07,1.0,1.0,-0.004631217021925038,115777.56508099634,-0.004631217021925038
lightgbm,2025/03/10,0.9798964218455741,1.0,0.015357712705517113,117555.6436632546,0.0
lightgbm,2025/03/11,0.8641668137168401,0.9798964218455741,0.006577260757632823,118328.8377851592,0.0
lightgbm,2025/03/12,0.8135802469135802,0.8641668137168401,0.00431982287409118,118839.99740528817,0.0
lightgbm,2025/03/13,0.8650508255479168,0.8135802469135802,-0.005825685921206534,118147.67290552794,-0.005825685921206691
lightgbm,2025/03/14,1.0,0.8650508255479168,0.01718897974730799,120178.51086229263,0.0
lightgbm,2025/03/17,0.8207372189939541,1.0,0.010316604305560917,121418.34500489046,0.0
lightgbm,2025/03/18,0.7554968907661619,0.8207372189939541,0.007071149606304709,122276.91228736997,0.0
lightgbm,2025/03/19,0.7494283201407211,0.7554968907661619,-0.0035651765693652682,121840.9735047087,-0.0035651765693652804
lightgbm,2025/03/20,0.7507501172058133,0.7494283201407211,0.002905860887186126,122195.02642407271,-0.000669675589328067
lightgbm,2025/03/21,1.0,0.7507501172058133,-0.009594586599635658,121022.61566100219,-0.010257836928528108
lightgbm,2025/03/24,0.7755180892167192,1.0,-0.0394906936039261,116243.34862678785,-0.04934344143727065
lightgbm,2025/03/25,0.8923234450880579,0.7755180892167192,-0.0017660468391067687,116038.05742837832,-0.05102234544759654
lightgbm,2025/03/26,1.0,0.8923234450880579,0.021285006147501298,118507.92819408547,-0.030823350236607094
lightgbm,2025/03/27,0.785159857385002,1.0,-0.007051581009234198,117672.25993818838,-0.037657577894671834
